,text,sentiment,polarity,timestamp,sentiment_def
9764,[],0.4529048204421997,0.5,2020-03-27 00:19:55,Neutral
9765,"['credito', 'nominar', 'pensionar', 'ayudar']",0.5958943367004395,0.5,2020-03-27 00:17:24,Neutral
9766,"['bbvare_mx', 'credito', 'nominar', 'pensionar']",0.4529048204421997,0.5,2020-03-27 00:16:17,Neutral
9767,['entrar'],0.2007518708705902,0.0,2020-03-27 00:06:51,Negative
9768,"['tampico', 'chingon', 'taquitos', 'conquistar', 'paladar', 'corazon', 'seguir', 'hablar', 'tampico']",0.979144275188446,1.0,2020-03-27 00:04:59,Positive
9769,['joisiko'],0.4529048204421997,0.5,2020-03-27 00:01:17,Neutral
9770,"['hsbc', 'banorte', 'banco', 'flexibilidad', 'pago', 'usuario', 'pandemia', 'covid']",0.00067668262636289,0.0,2020-03-27 00:00:07,Negative
9771,"['ocupar', 'pago', 'efectivo', 'inmediato', 'comer', 'cerrar', 'sucursal']",0.11724969744682312,0.0,2020-03-26 23:56:19,Negative
9772,"['llamar', 'directamente', 'linear']",0.7194747924804688,0.5,2020-03-26 23:54:19,Neutral
9773,"['hola', 'invitar', 'utilizar', 'formar', 'pagar', 'depositos', 'practicaja', 'transferencia', 'electronicas', 'banca', 'movil', 'saludo']",0.9832240343093872,1.0,2020-03-26 23:54:14,Positive
9774,"['vestir', 'torrar']",0.0006462029996328056,0.0,2020-03-26 23:47:27,Negative
9775,"['aristegui', 'querer', 'compartir', 'hablar', 'linear', 'atender', 'sucursal', 'informacion', 'comentar', 'apoyanos', 'presionar', 'favor']",0.19983239471912384,0.0,2020-03-26 23:46:12,Negative
9776,"['lopezobrador', 'presidente', 'querer', 'compartirle', 'sobrar', 'apoyar', 'prorrogar', 'producto', 'comentar', 'informacion', 'anuncio', 'pedir', 'intervencion', 'favor', 'gracia']",0.2368108034133911,0.0,2020-03-26 23:42:57,Negative
9777,"['sorry', 'meterme', 'tweet']",0.2851884663105011,0.0,2020-03-26 23:28:43,Negative
9778,"['disculpar', 'tio', 'solicitar', 'apoyar', 'llegar', 'caer', 'dinero', 'querer', 'abonarlo', 'nel']",0.11480426788330078,0.0,2020-03-26 23:17:23,Negative
9779,"['bbvare_mx', 'comerciar', 'transferir', 'comision', 'pagar', 'tarjeta', 'credito', 'cliente', 'negociar', 'pagar', 'tarjeta', 'cobrar', 'extra', 'usarla']",0.2550942003726959,0.0,2020-03-26 23:16:37,Negative
9780,"['jeje', 'bbva_mex']",0.1998254656791687,0.0,2020-03-26 23:00:43,Negative
9781,"['practicajas', 'ingresar', 'contar', 'elegir', 'opcion', 'pagar', 'linear', 'ultimar', 'opcion', 'deber', 'tarjeta', 'debitar', 'credito', 'manir', 'parir', 'pagar', 'quincena', 'mes', 'depositar']",0.11095640808343887,0.0,2020-03-26 22:58:57,Negative
9782,"['practicajas', 'ingresar', 'contar', 'elegir', 'opcion', 'pagar', 'linear', 'ultimar', 'opcion', 'deber', 'tarjeta', 'debitar', 'credito', 'manir', 'parir', 'pagar', 'quincena', 'mes', 'depositar']",0.08011223375797272,0.0,2020-03-26 22:55:15,Negative
9783,"['gracia', 'pensar']",0.5403624176979065,0.5,2020-03-26 22:54:45,Neutral
9784,"['seguro', 'banamex']",0.002683026483282447,0.0,2020-03-26 22:53:53,Negative
9785,"['bbva_mex', 'esperar', 'ponte', 'chido']",0.138605535030365,0.0,2020-03-26 22:47:16,Negative
9786,"['hola', 'encontrar', 'determinacion', 'tomar', 'respectar', 'creditos', 'consultar', 'info']",0.21671007573604584,0.0,2020-03-26 22:41:30,Negative
9787,"['alv', 'pic', 'loej', 'metro']",2.991229121107608e-05,0.0,2020-03-26 22:34:22,Negative
9788,"['pagar', 'aguar', 'cajero', 'unicamente', 'recomendar', 'manir', 'dato', 'pic', 'wast', 'vwsay']",0.001190700801089406,0.0,2020-03-26 22:30:00,Negative
9789,"['bbva_mex', 'madre', 'comer', 'contingencia', 'pensar', 'dinero', 'suficiente', 'parir', 'seguir', 'pagar', 'infeliz', 'desgraciar']",0.9873520135879517,1.0,2020-03-26 22:25:43,Positive
9790,"['cojofeliz', 'transferencia', 'comer', 'pagar', 'roast', 'comer', 'mandar', 'correar']",0.5154813528060913,0.5,2020-03-26 22:23:25,Neutral
9791,"['minuto', 'sucursal', 'parir', 'resolver', 'casar', 'chingar', 'madre', 'bbva_mex', 'basura']",0.010105600580573082,0.0,2020-03-26 22:17:38,Negative
9792,"['banorte_mx', 'salio', 'imbecil']",0.1619553118944168,0.0,2020-03-26 22:15:41,Negative
9793,[],0.4529048204421997,0.5,2020-03-26 22:15:08,Neutral
9794,"['bbva_mex', 'condusefmx', 'lopezobrador', 'gobiernomx', 'imagentvmex', 'davidparam', 'nadar', 'falso', 'suponer', 'apoyar', 'cliente', 'entablar', 'comunicacion', 'financial', 'services', 'contestar', 'imposible', 'pedir', 'prorrogar', 'mesar', 'pic', 'qjeyhtspg']",0.050659459084272385,0.0,2020-03-26 22:11:14,Negative
9795,"['encontrar', 'nadar', 'responder', 'penar', 'ruido', 'banamex']",0.42656052112579346,0.0,2020-03-26 22:10:29,Negative
9796,"['cuadrar', 'interesar', 'venir', 'fase']",0.06533776968717575,0.0,2020-03-26 22:09:23,Negative
9797,[],0.4529048204421997,0.5,2020-03-26 22:07:15,Neutral
9798,"['tardar', 'programar', 'apoyar', 'pic', 'qda', 'jdno']",0.09438944607973099,0.0,2020-03-26 22:05:11,Negative
9799,"['ojo', 'seguir', 'robar', 'cliente', 'llamar', 'pretextar', 'aclarar', 'comprar', 'reconocer', 'parir', 'validar', 'pedir', 'num', 'completar', 'contar', 'temer', 'comer', 'cel', 'cliente', 'numerar', 'pic', 'lmm', 'página']",0.2613401412963867,0.0,2020-03-26 22:05:04,Negative
9800,"['seguir', 'llamandolo', 'enchilar', 'jaja']",0.9999805688858032,1.0,2020-03-26 22:01:11,Positive
9801,"['opinion', 'recomer', 'contar', 'banamex', 'banco', 'grande', 'oficina', 'servicio', 'sucursal']",0.0007363414624705911,0.0,2020-03-26 21:57:57,Negative
9802,"['bbva_mex', 'linear', 'funcionar']",0.9496106505393982,1.0,2020-03-26 21:48:52,Positive
9803,"['holq', 'tomar', 'banco', 'participante', 'citibanamex', 'santander', 'scotiabank', 'inbursa', 'hsbc', 'informacion']",0.010851304046809673,0.0,2020-03-26 21:46:55,Negative
9804,"['bbva_mex', 'asocbancosmx', 'haz', 'nadar', 'seguir', 'esperar', 'medir', 'comer', 'banorte', 'perderas', 'cliente', 'pic', 'lixv', 'ufk']",0.26696670055389404,0.0,2020-03-26 21:45:31,Negative
9805,"['dire', 'bital', 'gustar', 'nombrar', 'jajaja']",0.6767207384109497,0.5,2020-03-26 21:42:58,Neutral
9806,"['nadar', 'apoyar']",0.0027933537494391203,0.0,2020-03-26 21:25:20,Negative
9807,"['abrir', 'contar', 'app', 'nadar', 'paso', 'banco', 'tarjeta']",0.0008375966572202742,0.0,2020-03-26 21:22:16,Negative
9808,"['seguro', 'decision', 'recordacion', 'marcar', 'tendra', 'impactar', 'publicidad', 'plastilina', 'mosh']",0.9230488538742065,1.0,2020-03-26 21:19:06,Positive
9809,"['mamar', 'querer', 'pagar', 'tarjeta', 'sears', 'linear', 'portal', 'registrar', 'tarjeta', 'telefono', 'ayudar', 'searsmexico', 'alianza', 'algun', 'banco', 'parir', 'pagar', 'traves', 'app', 'pesimo', 'servicio']",0.6736046075820923,0.5,2020-03-26 20:57:40,Neutral
9810,"['contar', 'seguir', 'llamar', 'transicion', 'dificil', 'acostumbrarme']",0.15364955365657806,0.0,2020-03-26 20:48:48,Negative
9811,"['bbva_mex', 'oír', 'abril', 'pagar', 'vencer', 'mañama', 'atorar', 'contingencia']",0.3769398629665375,0.0,2020-03-26 20:30:19,Negative
9812,['hsbc'],0.4529048204421997,0.5,2020-03-26 20:26:55,Neutral
9813,"['covid', 'hsbc', 'banorte', 'scotiabank', 'adoptar', 'medir', 'apoyar', 'cliente', 'via', 'universal', 'hara', 'banamex']",0.10780293494462967,0.0,2020-03-26 20:19:38,Negative
9814,[],0.4529048204421997,0.5,2020-03-26 20:08:28,Neutral
9815,['arrobar'],0.4529048204421997,0.5,2020-03-26 20:06:09,Neutral
9816,[],0.4529048204421997,0.5,2020-03-26 20:05:37,Neutral
9817,"['sucursal', 'bbv', 'gdl', 'preguntar', 'director', 'ejecutivo', 'plan', 'diferir', 'pago', 'creditos', 'institucion', 'instrucción', 'creer', 'banorte', 'anunciar', 'mil', 'beneficiar']",0.09151028841733932,0.0,2020-03-26 20:04:31,Negative
9818,"['pasar', 'comer', 'citibanamex', 'banamex', 'cuate', 'dejar', 'pasar', 'gente', 'responsable', 'dejar', 'aforar', 'puerta', 'fila', 'comer', 'treinta', 'gente', 'pegaditos', 'alv', 'susana', 'distanciar']",0.020945947617292404,0.0,2020-03-26 19:59:28,Negative
9819,"['bbvare_mx', 'atender', 'linear', 'largar', 'responder', 'ningun', 'agente']",0.998785674571991,1.0,2020-03-26 19:47:35,Positive
9820,"['mesar', 'plazo', 'congelar', 'mafia', 'querer', 'adelantar', 'bonito', 'ayudar']",0.4683205485343933,0.5,2020-03-26 19:46:50,Neutral
9821,"['bancoinbursa', 'comer', 'pagar', 'tarjeta', 'credito', 'sams', 'convenio']",0.02544371411204338,0.0,2020-03-26 19:45:41,Negative
9822,"['bbvare_mx', 'hola', 'algun', 'retrasar', 'transferencia', 'interbancario', 'acabar', 'transferencia', 'hora', 'contar', 'contar', 'reflejo', 'contar', 'apoyarme', 'gracia']",0.025716420263051987,0.0,2020-03-26 19:45:18,Negative
9823,"['jajajaja', 'amar']",0.0055292644537985325,0.0,2020-03-26 19:44:27,Negative
9824,"['temer', 'cnbv', 'emitio', 'criterio', 'contable', 'especial', 'banco', 'excepcion', 'ofrecer', 'beneficiar', 'cliente']",0.0011402288218960166,0.0,2020-03-26 19:38:51,Negative
9825,['quejandose'],0.4529048204421997,0.5,2020-03-26 19:35:50,Neutral
9826,['bbva_mex'],0.4529048204421997,0.5,2020-03-26 19:35:49,Neutral
9827,"['leee', 'noticiar', 'ojalar', 'casar', 'prevenir']",0.13583238422870636,0.0,2020-03-26 19:33:25,Negative
9828,"['banco', 'banorte', 'hsbc', 'ofrecer', 'cliente', 'facilidad', 'pago', 'tarjeta', 'banamex', 'ningun', 'anunciar', 'jpasgdl']",0.41128256916999817,0.0,2020-03-26 19:23:52,Negative
9829,"['bbvare_mx', 'queria', 'preguntar', 'numerar', 'convenio', 'parir', 'pagar', 'tarjeta', 'sams', 'inbursa', 'via']",0.013277135789394379,0.0,2020-03-26 19:23:44,Negative
9830,"['nuevamente', 'comunicar', 'apoyar', 'banco', 'banco', 'parir', 'cliente', 'seguir', 'enlazar', '        ', 'telefonos', 'llamar', 'jpasgdl']",0.6830825209617615,0.5,2020-03-26 19:16:32,Neutral
9831,['relacion'],0.4529048204421997,0.5,2020-03-26 19:15:56,Neutral
9832,"['cambiar', 'banco', 'inmediatamente']",0.00393820833414793,0.0,2020-03-26 19:14:48,Negative
9833,"['yolanda', 'revisar', 'sms', 'enterar', 'contar', 'pic', 'gniteqmbyj']",0.0008566415053792298,0.0,2020-03-26 19:04:57,Negative
9834,"['hsbc', 'banorte', 'scotiabank', 'posponer', 'cobro', 'comer', 'apoyar', 'situacion', 'bbva_mex', 'apoyar', 'iluminar', 'torrar', 'hashtag', 'yomequedoencasa', 'lastimar', 'pudrir', 'casar', 'gracia']",0.14218032360076904,0.0,2020-03-26 18:40:16,Negative
9835,"['gramo', 'rusia', 'orden', 'suspender', 'deuda', 'creditos', 'ciudadano', 'ruso', 'emergencia', 'ccp', 'bbva_mex']",0.17069481313228607,0.0,2020-03-26 18:29:18,Negative
9836,"['instalar', 'app', 'funcionar', 'instalar', 'linear', 'dejar', 'funcionar', 'android']",0.2233142852783203,0.0,2020-03-26 18:23:24,Negative
9837,"['aclarar', 'terminos', 'condicionar', 'banorte', 'ayudar', 'interesar', 'esperar', 'prorrogar', 'pago', 'interesar']",0.6574777364730835,0.5,2020-03-26 18:20:41,Neutral
9838,"['oír', 'bbva_mex', 'ultimamente', 'quedar', 'deber', 'cañon', 'servicio', 'caer', 'sistema', 'constantemente', 'tardar', 'hora', 'dejandote', 'linear', 'esperar', 'parir', 'poderte', 'atender', 'via', 'linear', 'super', 'decepcionar']",0.1878344714641571,0.0,2020-03-26 18:18:14,Negative
9839,"['nadar', 'bbva_mex', 'moratorio', 'aumentar', 'pagar']",0.009493982419371605,0.0,2020-03-26 18:11:26,Negative
9840,"['calendario', 'actividad', 'line', 'taller', 'via', 'aplicacion', 'zoom', 'computador', 'telefono', 'parir', 'inscribirte', 'depositar', 'tarjeta', '                    ', 'enviar', 'comprobante', 'inbox', 'pic', 'qad', 'cvuaa']",0.06547343730926514,0.0,2020-03-26 18:10:13,Negative
9841,"['promocion', 'best', 'buy', 'cupón', 'comprar', 'ofertar', 'promocion', 'mexico', 'ofertar', 'promocionar', 'descuento', 'cazaofertaspic', 'jfeycjutti']",0.8465920686721802,1.0,2020-03-26 18:00:08,Positive
9842,"['bbvare_mx', 'comer', 'operar', 'prorrogar', 'creditos', 'hablar', 'linear', 'comer', 'aplicar', 'anunciar', 'foro']",0.14863285422325134,0.0,2020-03-26 17:59:00,Negative
9843,[],0.4529048204421997,0.5,2020-03-26 17:57:22,Neutral
9844,"['sarcasmo', 'seriar', 'ayudar', 'banco', 'jamar', 'ayudar', 'jamar', 'perder']",0.007747192867100239,0.0,2020-03-26 17:56:53,Negative
9845,"['unicos', 'tarjeta', 'apartar', 'nadar', 'credito', 'desmadrar', 'historial', 'par', 'año']",0.01088425237685442,0.0,2020-03-26 17:54:41,Negative
9846,"['rapidos', 'estresaria', 'santander']",0.4529048204421997,0.5,2020-03-26 17:53:47,Neutral
9847,['referir'],0.4529048204421997,0.5,2020-03-26 17:48:12,Neutral
9848,"['bbva_mex', 'oír', 'pasar', 'pago', 'hipotecar', 'aplicar', 'comer', 'banco']",0.5744295716285706,0.5,2020-03-26 17:48:04,Neutral
9849,"['puto', 'dolor', 'ovario', 'cualquiera', 'aplicacion', 'portal', 'pinche', 'invertir', 'dinero', 'pendejo', 'cambiar', 'nombrar', 'mejorar', 'pendejo', 'plataforma', 'hijo', 'verga']",0.06296340376138687,0.0,2020-03-26 17:47:44,Negative
9850,"['banorte', 'plazo', 'mesar', 'for', 'free', 'abusón', 'azteca', 'decision', 'haberme', 'quedar', 'banamex']",0.29496678709983826,0.0,2020-03-26 17:45:22,Negative
9851,"['impresion', 'obrar', 'grande', 'maquillar', 'burlar', 'volo', 'barda', 'comer', 'dejar', 'periodista', 'parir', 'dedicarse', 'noto', 'litro', 'metro', 'litro']",0.07602902501821518,0.0,2020-03-26 17:43:24,Negative
9852,"['credito', 'hipotecario', 'apoyar', 'retrasar', 'pagar', 'mensualidad']",0.5220096111297607,0.5,2020-03-26 17:40:50,Neutral
9853,"['minuto', 'linear', 'esperar', 'asesor', 'parir', 'minuto', 'resolver', 'problema', 'esperar', 'hora', 'error', 'sistema', 'pesimo', 'servicio', 'lineabancomer', 'ligabbvamxpic', 'rzr', 'pvbejg']",0.2531963586807251,0.0,2020-03-26 17:37:26,Negative
9854,"['mexico', 'fusion', 'despido', 'semana', 'vario', 'fallecimiento', 'gente', 'despedir', 'jubilar', 'nadar']",0.02321060560643673,0.0,2020-03-26 17:36:21,Negative
9855,"['torrar', 'huaweip']",0.4529048204421997,0.5,2020-03-26 17:31:49,Neutral
9856,"['perder', 'super', 'oportunidad', 'tarjeta', 'credito', 'adquirir', 'martinguitarmx', 'mesar', 'interesar', 'promocion', 'validar', 'abril', 'pic', 'jwbjrgvl']",0.11201081424951553,0.0,2020-03-26 17:25:20,Negative
9857,"['increible', 'sensibilidad', 'santandermx', 'parir', 'apoyar', 'cliente', 'santandermx', 'comer', 'banco', 'avaricioso', 'usurero', 'humanar', 'empatico', 'cliente', 'vergüenza', 'ala', 'altura']",0.4149891138076782,0.0,2020-03-26 17:23:10,Negative
9858,"['pinchar', 'mamar', 'jaja', 'querer', 'dejar', 'llamar', 'jaja', 'pic', 'uzdzgcfi']",0.012363075278699398,0.0,2020-03-26 17:22:25,Negative
9859,"['scotiabank', 'unir', 'accionar', 'solidario', 'usuario', 'banca']",0.5500099658966064,0.5,2020-03-26 17:20:08,Neutral
9861,"['scotiabank', 'unir', 'accionar', 'solidario', 'usuario', 'banca']",0.5500099658966064,0.5,2020-03-26 17:20:04,Neutral
9862,"['fila', 'aforar']",6.074950215406716e-05,0.0,2020-03-26 17:15:03,Negative
9863,"['salio', 'comunicar', 'apoyar', 'parir', 'retrasar', 'pagar', 'productor', 'llamar', 'linear', 'apoyar', 'reportar', 'buro']",0.8351261019706726,1.0,2020-03-26 17:04:54,Positive
9864,"['mequedoencasa', 'dinamica', 'clubdelcoleccionista', 'xalapa', 'alcancia', 'vinilosromay', 'futbolamericano', 'juevesretro', 'nominar', 'amar', 'lachiomata', 'lala', 'azucena', 'iniciar', 'mundo', 'coleccionismo', 'nacer', 'querer', 'juevesretropic', 'zaepn', 'fbg']",0.9790586829185486,1.0,2020-03-26 16:58:22,Positive
9865,"['naaambre', 'pinchar', 'pedir', 'vandalizado', 'grito', 'hijo', 'verga']",0.0016880977200344205,0.0,2020-03-26 16:56:42,Negative
9866,"['odiar', 'esperanzar', 'citibanamex', 'defraudar', 'prorrogar', 'abril', 'mes', 'perro']",0.000478441797895357,0.0,2020-03-26 16:47:58,Negative
9867,['santander'],0.4529048204421997,0.5,2020-03-26 16:47:20,Neutral
9868,"['castigar', 'aprender', 'llamarlos', 'jajajaja', 'seguira']",0.9660570025444031,1.0,2020-03-26 16:45:52,Positive
9869,"['solidarizarse', 'banco', 'leonino', 'pagar', 'disminuir', 'deuda', 'aumentar', 'apegan', 'tabla', 'amortizacion']",0.01614009402692318,0.0,2020-03-26 16:22:48,Negative
9870,"['hola', 'blanch', 'contar', 'mesar', 'interesar', 'citibanamex', 'mesar', 'interesar', 'american', 'express', 'mesar', 'interesar', 'tarjeta', 'credito', 'mixup', 'sears', 'hsbc', 'santander', 'inbursa', 'banorte', 'ixe', 'scotiabank', 'invex', 'saludo']",0.01993612013757229,0.0,2020-03-26 16:06:18,Negative
9871,"['pinchar', 'ogete', 'cambiarnos', 'terminar', 'bbva_mex']",0.2700366675853729,0.0,2020-03-26 16:03:52,Negative
9872,"['bbvare_mx', 'hora', 'esperar', 'linear', 'año', 'ofrecer', 'tarjeta', 'orar', 'anualidad', 'mantener', 'nominar', 'disponia', 'pagar', 'tarjeta', 'cargar', 'anualidad', 'contar']",0.020231010392308235,0.0,2020-03-26 15:56:11,Negative
9873,['carajo'],0.9998738765716553,1.0,2020-03-26 15:55:38,Positive
9874,"['pinchar', 'bbva_mex', 'chido']",0.5804153680801392,0.5,2020-03-26 15:54:43,Neutral
9875,"['morir', 'banamex', 'aplazar', 'pago', 'culero']",0.8951542973518372,1.0,2020-03-26 15:46:48,Positive
9876,"['bbva_mex', 'asocbancosmx', 'apoyar', 'comer', 'banorte_mx', 'banorteescucha']",0.12945058941841125,0.0,2020-03-26 15:34:19,Negative
9877,"['alguien', 'hara', 'prestar', 'interesar', 'cuentahabientes', 'nominar']",0.061435502022504807,0.0,2020-03-26 15:28:50,Negative
9878,"['nadar', 'pic', 'udlfalgdma']",0.00021252613805700094,0.0,2020-03-26 15:28:40,Negative
9879,['generoso'],0.4529048204421997,0.5,2020-03-26 15:26:47,Neutral
9881,['comer'],0.018254943192005157,0.0,2020-03-26 15:09:01,Negative
9882,"['servir', 'iluminar', 'torrar', 'vivir', 'provincia', 'deber', 'suspender', 'pago', 'tarjeta', 'creditos', 'hipotecario', 'etcétera', 'ayudaria', 'incertidumbre', 'economica']",0.941223680973053,1.0,2020-03-26 15:08:50,Positive
9883,"['bbvare_mx', 'querer', 'cancelacion', 'efectivo', 'seguro', 'via', 'telefonica', 'numerar', 'necesario', 'sucursal', 'gracia']",0.026208961382508278,0.0,2020-03-26 15:08:15,Negative
9884,"['parir', 'enojar']",0.003627759637311101,0.0,2020-03-26 15:07:18,Negative
9885,"['amo', 'amor', 'pagar', 'mexico', 'necesitar', 'regresar', 'cuarentenatotal', 'necesitar', 'compresion', 'satmx', 'profeco', 'denisemaerker', 'carlosloret', 'cirogomezlpic', 'prbfz']",0.9031834602355957,1.0,2020-03-26 14:47:19,Positive
9886,"['vario', 'cerrar', 'abrir', 'hsbc', 'santander', 'horario', 'reducir', 'esperar', 'indicación', 'ejecutivo', 'hsbc']",0.23994950950145721,0.0,2020-03-26 14:43:20,Negative
9887,"['hola', 'papi', '                     ', 'ticket', 'mandar', 'decímetro']",0.123067706823349,0.0,2020-03-26 14:41:49,Negative
9888,"['brillante', 'ideo', 'prender', 'foquitos', 'parir', 'ayudarnos', 'virus']",0.9540852904319763,1.0,2020-03-26 14:34:36,Positive
9889,"['devolver', 'fondo', 'comer', 'atascar', 'fobaproa', 'alcanzar', 'parir', 'fiestononon', 'zocalo']",0.9042302370071411,1.0,2020-03-26 14:33:59,Positive
9890,"['servir', 'emprendedor', 'creditos', 'tarjeta', 'hsbc', 'aplicar', 'diferir', 'automatico', 'cobro', 'mesar', 'apliquense', 'comer', 'banorte', 'dejense', 'ridiculez', 'crisiseconomica', 'mexico', 'bancomerdatecuenta']",0.03886193037033081,0.0,2020-03-26 14:32:25,Negative
9891,"['preguntar', 'marcar', 'banco', 'comentar', 'personar', 'atendio', 'tenia', 'informacion']",0.4694992005825043,0.5,2020-03-26 14:26:34,Neutral
9892,"['razon', 'mexico', 'alejar', 'realidad']",0.41994476318359375,0.0,2020-03-26 14:22:44,Negative
9893,"['nadar', 'pilar']",0.0016321719158440828,0.0,2020-03-26 14:11:28,Negative
9894,"['cuidar', 'firmar', 'respetar', 'convenio', 'demandar', 'arreglo', 'juez', 'magistrado', 'parir', 'juicio', 'sumario', 'paso', 'juarez', 'chih']",0.1890840232372284,0.0,2020-03-26 14:07:35,Negative
9895,"['pedir', 'esperar', 'mes', 'parir', 'mexico', 'resolver']",0.04893903061747551,0.0,2020-03-26 14:06:16,Negative
9897,"['cuidar', 'banco', 'cumplir', 'convenio', 'año', 'sufrir', 'inseguridad', 'convenir', 'pagar', 'mensualidad', 'mesar', 'diferenciar', 'pagaria', 'credito', 'cumplio', 'contratar', 'hipotecario', 'cuidar', 'ban']",0.01186774019151926,0.0,2020-03-26 13:51:46,Negative
9898,['torrar'],0.4529048204421997,0.5,2020-03-26 13:40:33,Neutral
9899,"['agradecer', 'informar', 'banamex', 'entrar', 'esquema', 'prestamo', 'nominar', 'automovil']",0.017866075038909912,0.0,2020-03-26 13:31:41,Negative
9900,['apoyar'],0.5579306483268738,0.5,2020-03-26 13:17:29,Neutral
9901,"['amix', 'caer', 'estafar', 'mandar', 'mensaje', 'casualidad', 'contar', 'ademar', 'banco', 'llamar']",0.03717285394668579,0.0,2020-03-26 13:11:49,Negative
9902,"['ojalar', 'mexicano', 'pasar', 'crisis', 'olvidar', 'empresa', 'espalda', 'alsea', 'grupo', 'salino']",0.0888563022017479,0.0,2020-03-26 13:09:06,Negative
9903,"['iluminar', 'nadar', 'oportunidad', 'creditos', 'hipotecario', 'parir', 'mitigar', 'recesion']",0.029364241287112236,0.0,2020-03-26 12:52:57,Negative
9904,"['bbva_mex', 'formar', 'berrinche', 'seguir']",0.9999852180480957,1.0,2020-03-26 12:49:13,Positive
9905,"['comentario', 'amenazar', 'cambiar', 'banco', 'banamex', 'banco', 'grande', 'creer', 'importar', 'perder', 'ciento', 'mil', 'cliente']",0.0007587676518596709,0.0,2020-03-26 12:00:50,Negative
9906,"['bbva_mex', 'ojete', 'inojetes', 'alv']",0.06554758548736572,0.0,2020-03-26 11:37:39,Negative
9907,"['quedo', 'pic', 'smpr']",0.0033657869789749384,0.0,2020-03-26 09:16:26,Negative
9908,"['super', 'banorte', 'banco', 'mexicano']",9.116076398640871e-05,0.0,2020-03-26 08:21:38,Negative
9909,['generosidad'],0.4529048204421997,0.5,2020-03-26 08:18:36,Neutral
9910,"['seguir', 'diciendole']",0.999997615814209,1.0,2020-03-26 08:17:59,Positive
9911,"['bbva_mex', 'año', 'correr', 'viernes', 'pasar', 'correr', 'compañero', 'año', 'servico', 'edad', 'mierda', 'pinche', 'españolar']",0.9919543862342834,1.0,2020-03-26 07:35:26,Positive
9912,['chalar'],0.5004103779792786,0.5,2020-03-26 07:30:25,Neutral
9913,"['bbva_mex', 'mamar']",0.08945809304714203,0.0,2020-03-26 07:17:18,Negative
9914,"['banorte', 'aplazar', 'creditos', 'hsbc', 'aplazar', 'creditos', 'luz', 'padre', 'torrar', 'llamar']",0.0073671224527060986,0.0,2020-03-26 07:09:33,Negative
9915,"['denize', 'maerker', 'burlar']",0.5095668435096741,0.5,2020-03-26 07:07:07,Neutral
9916,['gracia'],0.0027073360979557037,0.0,2020-03-26 07:02:11,Negative
9917,"['ayudar', 'numerar', 'parir', 'contestar', 'seguir', 'numerar', 'facillitar']",0.8620914220809937,1.0,2020-03-26 06:47:30,Positive
9918,"['tierno', 'bbvare_mx', 'bbva_mex', 'nocierto']",0.9998615980148315,1.0,2020-03-26 06:37:04,Positive
9919,"['jajajajajaja', 'pinchar', 'seguir', 'llamar']",0.608940839767456,0.5,2020-03-26 06:35:45,Neutral
9920,"['seran', 'comer', 'querer', 'llamarse', 'bbuba']",0.0760367140173912,0.0,2020-03-26 06:35:44,Negative
9921,"['gobcdmx', 'hermanar', 'liverpool', 'cuñado', 'filial', 'llendo', 'sobrino', 'dejar', 'suponer', 'hijo', 'podian', 'dejar', 'comer', 'querer', 'cuidar']",0.002466634614393115,0.0,2020-03-26 06:32:45,Negative
9922,['porfavor'],0.00033960858127102256,0.0,2020-03-26 06:29:35,Negative
9923,"['coser', 'comer', 'seguir', 'llamandolo']",0.9996070265769958,1.0,2020-03-26 06:25:49,Positive
9924,['aparecer'],0.4529048204421997,0.5,2020-03-26 06:19:59,Neutral
9925,"['bbva_mex', 'ojete', 'osea', 'mil', 'mil', 'anuncio', 'decia', 'cambiar', 'nombrar', 'pagar']",0.16477839648723602,0.0,2020-03-26 06:12:38,Negative
9926,"['comer', 'ayudar']",0.13847485184669495,0.0,2020-03-26 06:07:23,Negative
9927,"['ludir', 'rios']",0.9982814788818359,1.0,2020-03-26 06:06:25,Positive
9928,"['mexico', 'aplicar']",0.19494423270225525,0.0,2020-03-26 06:06:18,Negative
9929,"['efectivamente', 'consideracion']",0.4529048204421997,0.5,2020-03-26 05:59:28,Neutral
9930,"['preguntar', 'armandoanchond']",0.0010283548617735505,0.0,2020-03-26 05:47:49,Negative
9931,"['banco', 'absorber', 'deuda', 'mejorar', 'condicionar', 'burlar', 'bbva_mex', 'cliente', 'banco', 'dinero', 'dejar', 'grupo', 'peru', 'paises', 'apoyo', 'litro', 'caja', 'grande', 'grupo', 'nadar']",0.034945033490657806,0.0,2020-03-26 05:45:15,Negative
9932,['chingon'],0.9982774257659912,1.0,2020-03-26 05:42:33,Positive
9933,"['hola', 'aplicar', 'ayudar']",0.9986276626586914,1.0,2020-03-26 05:40:46,Positive
9934,"['creer', '           ', 'bbva_mex']",0.0034734474029392004,0.0,2020-03-26 05:40:23,Negative
9935,"['mexicano', 'seguir']",0.9520627856254578,1.0,2020-03-26 05:31:23,Positive
9936,"['excelente', 'programar', 'banamex', 'mesar', 'parir', 'pagar', 'comprar', 'sams']",0.051005106419324875,0.0,2020-03-26 05:24:04,Negative
9937,"['desaparecio', 'dinero', 'contar', 'marcar', 'sucursal', 'arreglar', 'problema', 'personal', 'marcar', 'parir', 'ofrecerme', 'tarjeta', 'carajo']",0.22783604264259338,0.0,2020-03-26 05:23:41,Negative
